t	sumScr	maxInnSc	maxScr
8247	14773.3	27.8	33.4
8248	14784.7	27.8	33.1
8249	14773.2	28.1	33.1
8250	14768.6	28.1	33.2
8251	14812.4	28.1	33.2
8252	14805.7	28.1	33.1
8253	14850.4	28.1	33.2
8254	14777.8	28.1	33.0
8255	14753.5	28.1	33.3
8256	14765.3	28.1	33.2
8257	14804.0	28.1	33.3
8258	14829.3	28.1	33.2
8259	14802.7	28.1	33.1
8260	14778.6	28.1	33.2
8261	14785.7	28.1	33.1
8262	14716.8	28.2	33.1
8263	14706.2	28.2	33.2
8264	14712.4	28.2	33.2
8265	14804.5	28.0	33.3
8266	14799.1	28.0	33.4
8267	14780.5	28.0	33.3
8268	14753.0	28.0	33.2
8269	14791.0	28.0	33.0
8270	14795.0	28.0	33.3
8271	14835.3	28.0	33.0
8272	14786.5	28.0	33.1
8273	14809.8	28.0	33.1
8274	14849.8	28.0	33.2
8275	14810.0	28.0	33.1
8276	14741.6	28.0	33.5
8277	14714.6	28.0	33.2
8278	14801.2	28.0	33.3
8279	14741.5	28.0	33.6
8280	14781.2	28.1	33.3
8281	14796.9	28.1	33.4
8282	14760.8	28.1	33.3
8283	14778.6	28.1	33.5
8284	14791.0	28.1	33.1
8285	14802.8	28.1	33.3
8286	14760.4	28.0	33.3
8287	14817.6	28.0	33.2
8288	14802.6	28.1	33.3
8289	14804.8	28.1	33.3
8290	14860.5	28.0	33.3
8291	14770.7	28.0	33.2
8292	14767.7	28.0	33.1
8293	14793.6	28.0	33.4
8294	14783.2	28.2	33.5
8295	14800.4	28.2	33.3
8296	14726.6	28.0	33.2
8297	14806.6	28.0	33.6
8298	14825.2	28.1	33.1
8299	14845.2	28.1	33.2
8300	14820.4	28.1	33.3
8301	14799.6	28.1	33.6
8302	14776.8	28.1	33.2
8303	14814.9	28.0	33.1
8304	14823.4	27.9	33.3
8305	14808.9	28.1	33.3
8306	14809.2	28.1	33.2
8307	14810.3	28.3	33.5
8308	14824.1	28.1	33.4
8309	14814.9	28.1	33.3
8310	14757.5	28.1	33.0
8311	14729.4	28.1	33.3
8312	14806.2	28.1	33.5
8313	14746.7	27.9	33.5
8314	14832.4	27.9	33.3
8315	14807.6	27.9	33.1
8316	14735.6	27.9	33.5
8317	14840.6	27.9	33.8
8318	14791.2	28.0	33.2
8319	14777.6	28.0	33.2
8320	14766.9	28.2	33.3
8321	14812.3	28.2	33.3
8322	14794.7	28.2	33.2
8323	14813.4	28.2	33.3
8324	14793.2	28.0	33.5
8325	14764.2	28.0	33.6
8326	14823.3	28.1	33.2
8327	14813.9	28.1	33.2
8328	14832.2	28.1	33.4
8329	14804.4	28.0	33.5
8330	14788.7	28.0	33.2
8331	14777.6	28.0	33.3
8332	14746.1	28.0	33.2
8333	14875.9	28.0	33.5
8334	14801.3	28.0	33.6
8335	14868.3	28.0	33.1
8336	14890.3	28.0	33.2
8337	14825.4	28.0	33.4
8338	14829.4	28.0	33.6
8339	14831.7	28.0	33.4
8340	14887.9	28.0	33.4
8341	14773.2	28.1	33.5
8342	14861.7	28.0	33.3
8343	14797.8	28.0	33.5
8344	14780.2	27.9	33.2
8345	14780.7	27.9	33.5
8346	14789.6	28.0	33.4
8347	14873.4	28.0	33.0
8348	14838.9	28.0	33.4
8349	14817.9	28.0	33.2
8350	14772.4	28.1	33.4
8351	14807.9	28.1	33.1
8352	14838.4	28.1	33.2
8353	14832.3	28.1	33.2
8354	14838.5	28.4	33.3
8355	14860.6	28.1	33.3
8356	14793.4	28.1	33.1
8357	14817.6	28.1	33.2
8358	14814.5	28.2	33.5
8359	14785.8	28.2	33.2
8360	14818.6	28.1	33.4
8361	14811.3	28.1	33.4
8362	14835.2	28.1	33.3
8363	14879.4	28.2	33.6
8364	14842.9	28.2	33.4
8365	14816.1	28.1	33.2
8366	14873.9	27.9	32.9
8367	14831.4	27.9	32.9
8368	14770.8	27.9	33.2
8369	14828.8	27.9	33.1
8370	14847.0	27.9	33.2
8371	14858.3	28.0	33.5
8372	14859.1	27.9	33.5
8373	14866.0	28.2	33.2
8374	14839.9	28.2	33.5
8375	14863.6	28.2	33.4
8376	14847.5	28.0	33.3
8377	14872.1	28.0	33.3
8378	14904.5	27.9	33.4
8379	14884.5	27.9	33.3
8380	14852.4	27.9	33.7
8381	14849.8	28.0	33.3
8382	14884.1	27.8	33.4
8383	14857.6	27.9	33.0
8384	14835.6	28.1	33.4
8385	14870.8	28.0	33.6
8386	14855.0	28.0	33.6
8387	14840.1	28.1	33.4
8388	14851.8	28.1	33.7
8389	14853.9	28.0	33.4
8390	14886.8	28.0	33.7
8391	14897.0	28.2	33.4
8392	14910.0	28.2	33.6
8393	14885.4	28.3	33.3
8394	14863.2	28.6	33.6
8395	14875.4	28.6	33.3
8396	14865.3	28.6	33.4
8397	14898.8	28.3	33.7
8398	14851.5	28.2	33.8
8399	14882.0	28.2	33.4
8400	14886.8	28.0	33.6
8401	14857.3	28.0	33.8
8402	14853.3	28.1	33.7
8403	14882.6	27.9	33.5
8404	14896.5	28.4	33.6
8405	14850.1	27.9	33.8
8406	14905.1	27.9	33.9
8407	14861.1	27.9	33.5
8408	14858.9	28.0	33.4
8409	14898.3	28.0	33.4
8410	14826.2	28.0	33.5
8411	14831.1	28.0	33.5
8412	14881.9	28.0	33.4
8413	14860.3	28.0	33.6
8414	14910.1	28.0	34.0
8415	14930.2	28.0	33.7
8416	14927.8	28.2	33.5
8417	14905.8	28.3	33.8
8418	14854.5	28.1	33.7
8419	14914.4	28.1	33.5
8420	14929.0	28.1	33.6
8421	14900.5	28.3	33.7
8422	14845.0	27.9	33.6
8423	14903.8	27.9	33.5
8424	14843.9	27.9	33.8
8425	14836.5	28.0	33.8
8426	14872.8	28.0	33.4
8427	14858.7	28.0	33.7
8428	14833.2	28.1	33.4
8429	14897.5	28.1	33.6
8430	14865.5	28.1	33.7
8431	14851.0	28.1	33.5
8432	14929.4	28.1	33.6
8433	14945.5	28.0	33.9
8434	14936.5	28.0	33.6
8435	14947.7	28.0	33.5
8436	14925.3	28.0	33.7
8437	14952.0	28.0	33.6
8438	14928.5	28.2	33.6
8439	14904.9	28.0	33.7
8440	14910.0	27.9	33.4
8441	14928.7	28.1	33.6
8442	14870.6	28.1	33.6
8443	14905.8	27.9	33.6
8444	14871.1	27.9	33.6
8445	14844.7	27.9	33.9
8446	14884.1	27.9	33.5
8447	14889.6	27.9	33.8
8448	14926.8	27.9	33.5
8449	14898.8	28.2	34.0
8450	14856.2	28.2	33.6
8451	14895.2	28.2	33.6
8452	14859.2	28.3	33.6
8453	14887.0	28.4	33.7
8454	14923.9	28.4	33.5
8455	14918.0	28.4	33.7
8456	14922.4	28.4	33.5
8457	14921.0	28.4	33.5
8458	14862.5	28.4	33.6
8459	14916.3	28.4	33.8
8460	14881.6	28.4	33.4
8461	14892.3	28.4	33.6
8462	14854.9	28.6	33.9
8463	14933.4	28.3	33.8
8464	14870.2	28.5	33.4
8465	14928.9	28.5	33.7
8466	14908.8	28.5	33.7
8467	14941.9	28.5	33.8
8468	14845.3	28.5	33.8
8469	14901.5	28.5	33.7
8470	14860.8	28.7	33.6
8471	14898.1	28.7	33.7
8472	14934.2	28.7	33.7
8473	14903.2	28.5	34.0
8474	14880.6	28.6	33.7
8475	14862.0	28.6	33.5
8476	14902.3	28.3	33.6
8477	14924.0	28.3	33.4
8478	14883.3	28.3	33.7
8479	14848.0	28.4	33.6
8480	14920.2	28.1	33.8
8481	14889.0	28.3	33.8
8482	14857.0	28.1	33.6
8483	14951.5	28.2	33.4
8484	14960.0	28.2	33.7
8485	14984.1	28.1	33.5
8486	14969.8	27.8	33.8
8487	14971.6	28.0	33.7
8488	14989.0	28.1	33.7
8489	14938.7	28.0	33.8
8490	14953.8	28.1	33.7
8491	14980.7	27.9	33.5
8492	14911.6	28.1	33.4
8493	14918.8	28.1	33.6
8494	14952.7	28.1	33.7
8495	14955.9	27.9	33.8
8496	14919.4	27.9	33.6
8497	14970.9	27.9	33.4
8498	14909.4	28.3	33.6
8499	14934.0	28.1	34.1
8500	14925.2	27.8	33.6
8501	14955.4	28.2	34.1
8502	14964.9	28.1	33.6
8503	14905.5	28.1	33.6
8504	14936.8	28.2	33.7
8505	14881.2	28.0	33.8
8506	14929.7	28.1	33.8
8507	14877.1	27.9	33.7
8508	14939.0	28.1	33.8
8509	14933.0	28.4	34.0
8510	14950.7	28.1	33.8
8511	14961.8	28.1	33.8
8512	14940.0	28.3	33.8
8513	14934.6	28.6	33.9
8514	14940.7	28.7	34.0
8515	14931.5	28.7	34.0
8516	14928.7	28.7	34.0
8517	14947.6	28.4	34.1
8518	14969.9	28.2	33.3
8519	15008.9	28.2	33.8
8520	14947.6	28.1	34.0
8521	14964.0	28.5	33.9
8522	14966.4	28.4	33.8
8523	14979.7	28.4	33.9
8524	15026.2	28.2	33.8
8525	14947.2	28.2	34.0
8526	14982.5	28.2	34.1
8527	14940.9	28.3	33.9
8528	14954.5	28.3	33.8
8529	15021.2	28.6	33.8
8530	15030.1	28.3	33.8
8531	15007.3	28.6	33.9
8532	14981.6	28.6	33.9
8533	14938.3	28.3	34.1
8534	14990.3	28.2	33.8
8535	14912.2	28.2	33.9
8536	14943.2	28.2	33.7
8537	14971.7	28.0	33.8
8538	14987.7	28.1	34.0
8539	14960.5	28.0	33.7
8540	14995.6	28.0	33.7
8541	14998.3	28.0	33.9
8542	14917.5	28.0	33.8
8543	15007.3	28.1	33.7
8544	14961.3	28.3	33.9
8545	15017.2	28.3	34.0
8546	14972.6	28.1	33.6
8547	14974.3	28.0	33.7
8548	15001.2	28.0	33.5
8549	14949.6	28.0	33.8
8550	15023.9	28.0	33.9
8551	15048.7	28.0	34.2
8552	15018.4	28.2	33.9
8553	15009.6	28.3	33.8
8554	14969.5	28.3	34.0
8555	14993.3	28.4	34.1
8556	14989.1	28.5	33.9
8557	14993.9	28.3	33.9
8558	15007.6	28.3	34.0
8559	15012.3	28.1	33.7
8560	15022.8	28.1	33.9
8561	15067.3	28.1	34.0
8562	15078.3	28.3	34.0
8563	15024.4	28.2	33.9
8564	15023.3	28.2	33.8
8565	15010.2	28.2	33.9
8566	15027.4	28.2	33.9
8567	15035.9	28.5	34.0
8568	15047.4	28.6	33.9
8569	14996.2	28.6	34.0
8570	15028.2	28.7	33.9
8571	15010.9	28.7	33.7
8572	15053.9	28.7	34.0
8573	15049.7	28.7	33.7
8574	15048.6	28.7	33.8
8575	15049.2	28.7	34.0
8576	15036.1	28.8	33.8
8577	15034.0	28.8	33.6
8578	14992.6	28.6	33.8
8579	14981.0	28.6	33.8
8580	14997.9	28.5	33.8
8581	15012.7	28.5	33.8
8582	15050.3	28.4	34.1
8583	15087.4	28.5	34.0
8584	15100.2	28.6	33.8
8585	15017.1	28.6	33.8
8586	15042.0	28.6	33.9
8587	15034.5	28.6	33.4
8588	15049.0	28.6	34.0
8589	15003.9	28.6	33.7
8590	14979.7	28.6	34.0
8591	15007.6	28.6	33.9
8592	15049.3	28.6	34.1
8593	15004.7	28.8	33.9
8594	14992.3	28.8	33.7
8595	14946.9	28.5	34.0
8596	15031.0	28.5	34.1
8597	15020.9	28.5	34.1
8598	14985.9	28.5	34.1
8599	15052.7	28.5	34.1
8600	15080.5	28.5	33.9
8601	15090.9	28.8	33.9
8602	15044.8	28.5	33.8
8603	15116.5	28.5	33.8
8604	15034.5	28.5	33.8
8605	15074.6	28.6	33.8
8606	15017.3	28.6	33.9
8607	15056.1	28.6	34.0
8608	15069.3	28.6	34.1
8609	15049.9	28.5	33.7
8610	15031.1	28.6	33.8
8611	15036.4	28.9	33.9
8612	15026.6	28.5	34.1
8613	14972.1	28.5	34.0
8614	15041.3	28.5	33.8
8615	15042.5	28.5	34.0
8616	15034.0	28.5	33.7
8617	15104.6	28.5	34.0
8618	15027.1	28.5	33.8
8619	15037.4	28.5	34.2
8620	15004.4	28.8	33.8
8621	15025.3	28.6	34.1
8622	15060.3	28.6	34.2
8623	15036.9	28.5	33.8
8624	15023.7	28.5	33.9
8625	15061.8	28.5	33.9
8626	15029.9	28.4	33.8
8627	15006.4	28.4	33.9
8628	14998.2	28.6	33.8
8629	15024.6	28.5	34.0
8630	15077.8	28.3	34.2
8631	15066.3	28.3	33.6
8632	15060.6	28.3	33.9
8633	15107.8	28.3	34.2
8634	15078.7	28.3	33.9
8635	15092.8	28.1	33.9
8636	15062.5	28.1	33.6
8637	15090.2	28.4	33.8
8638	15058.5	28.4	33.8
8639	15093.0	28.1	34.1
8640	15081.1	28.0	34.0
8641	15049.1	28.1	33.8
8642	15033.8	28.1	33.8
8643	15057.3	28.2	33.9
8644	15016.7	28.4	34.3
8645	15037.0	28.6	33.9
8646	15079.6	28.3	34.0
8647	14985.0	28.8	34.0
8648	15076.9	28.5	34.1
8649	15035.5	28.5	34.2
8650	15109.5	28.5	33.8
8651	15041.9	28.6	34.0
8652	15070.9	28.5	33.7
8653	15085.9	28.5	33.7
8654	15040.2	28.5	33.8
8655	15052.6	28.2	33.9
8656	15113.4	28.5	34.0
8657	15064.8	28.5	34.0
8658	15005.7	28.9	33.8
8659	15061.0	28.5	33.9
8660	15111.0	28.5	33.7
8661	15103.4	28.7	34.0
8662	15082.1	28.5	34.0
8663	15078.1	28.3	34.0
8664	15072.8	28.4	34.0
8665	15050.2	28.3	34.0
8666	15067.7	28.5	33.9
8667	15048.0	28.5	33.8
8668	15030.7	28.7	34.0
8669	15079.5	28.8	33.9
8670	15072.5	28.6	33.8
8671	15046.5	28.6	33.9
8672	15090.0	28.6	33.8
8673	15053.9	28.6	33.9
8674	15051.5	28.6	34.0
8675	15069.9	28.6	34.1
8676	15048.2	28.7	33.9
8677	15041.5	28.5	34.1
8678	15020.2	28.9	34.1
8679	15023.9	28.9	34.1
8680	15020.0	28.4	34.2
8681	15068.2	28.4	33.8
8682	15042.0	28.4	34.0
8683	15003.2	28.5	33.8
8684	15000.5	28.8	34.1
8685	15062.7	28.8	34.0
8686	15076.0	28.7	33.9
8687	15141.2	28.7	33.9
8688	15077.6	29.0	34.0
8689	15089.2	28.7	33.7
8690	15103.5	28.7	34.1
8691	15061.3	28.7	34.0
8692	15122.3	29.0	34.3
8693	15066.9	29.0	34.0
8694	15098.2	28.8	33.8
8695	15039.0	29.0	34.0
8696	15086.3	29.0	34.0
8697	15073.1	29.0	34.1
8698	15032.2	28.7	33.9
8699	15059.9	28.7	34.0
8700	15081.8	28.7	34.0
8701	15117.4	28.7	34.0
8702	15037.4	28.6	34.1
8703	15013.2	28.5	34.1
8704	15073.4	28.5	34.1
8705	15081.4	28.5	34.0
8706	15035.0	28.5	33.8
8707	15109.5	28.5	34.1
8708	15058.0	28.7	34.1
8709	15063.0	28.7	33.9
8710	15051.5	28.6	34.0
8711	14987.3	28.6	34.1
8712	15034.1	28.5	34.0
8713	15075.1	28.4	33.9
8714	15116.2	28.4	34.1
8715	15069.6	28.2	33.8
8716	15050.8	28.2	34.0
8717	15090.8	28.3	34.2
8718	15097.2	28.3	34.1
8719	15053.4	28.3	34.1
8720	15050.8	28.3	34.2
8721	15050.6	28.3	33.9
8722	15053.8	28.3	34.0
8723	15047.9	28.2	33.9
8724	15125.1	28.5	34.1
8725	15075.0	28.5	34.0
8726	15068.9	28.2	34.0
8727	15104.3	28.2	34.2
8728	15073.3	28.3	34.2
8729	15125.0	28.3	34.0
8730	15064.4	28.1	33.9
8731	15048.0	28.1	34.4
8732	15061.9	28.1	34.2
8733	15001.8	28.1	34.0
8734	15019.8	27.9	34.0
8735	15082.0	27.9	33.9
8736	15077.6	28.1	34.2
8737	15044.2	28.1	34.0
8738	15093.6	28.1	33.9
8739	15046.8	28.1	34.2
8740	15050.4	27.9	34.0
8741	15095.1	27.9	34.0
8742	15103.7	28.0	33.9
8743	15108.2	28.0	33.9
8744	15091.3	27.9	34.0
8745	15113.2	27.9	34.0
8746	15100.6	28.2	33.9
8747	15101.8	28.2	34.0
8748	15103.5	28.0	33.9
8749	15146.6	28.1	33.9
8750	15126.6	28.0	34.2
8751	15155.3	27.9	34.2
8752	15144.9	27.9	34.0
8753	15118.7	27.9	34.0
8754	15125.2	27.9	34.0
8755	15143.4	27.9	34.2
8756	15153.0	28.0	34.2
8757	15112.9	27.9	34.4
8758	15124.7	27.9	34.0
8759	15068.4	28.0	34.2
8760	15029.3	28.0	34.2
8761	15061.2	28.0	34.0
8762	15105.9	28.0	34.1
8763	15090.3	28.1	34.3
8764	15135.5	28.3	34.0
8765	15141.6	28.4	34.0
8766	15126.3	28.3	34.0
8767	15103.5	28.3	33.7
8768	15161.2	28.2	34.3
8769	15145.8	28.2	34.3
8770	15144.2	28.2	34.2
8771	15097.1	28.2	34.2
8772	15049.4	28.3	34.0
8773	15091.9	28.2	34.0
8774	15135.0	28.2	34.1
8775	15098.0	28.2	34.2
8776	15114.0	28.1	34.2
8777	15073.5	28.0	34.2
8778	15121.8	28.1	34.3
8779	15133.4	28.1	34.2
8780	15118.6	28.1	34.1
8781	15122.5	28.1	34.1
8782	15146.9	28.3	34.0
8783	15136.8	28.4	34.1
8784	15112.1	28.4	34.2
8785	15198.1	28.4	34.3
8786	15204.9	28.4	33.8
8787	15109.8	28.4	34.0
8788	15115.1	28.6	34.3
8789	15126.1	28.6	34.3
8790	15177.7	28.6	34.4
8791	15199.3	28.6	33.9
8792	15226.5	28.8	34.1
8793	15165.6	28.8	34.1
8794	15166.1	28.9	34.0
8795	15168.3	28.9	34.1
8796	15135.3	28.9	34.4
8797	15230.5	28.9	34.3
8798	15166.2	28.9	34.2
8799	15135.1	28.6	34.1
8800	15136.4	28.6	34.2
8801	15116.4	28.6	33.9
8802	15122.2	28.6	34.1
8803	15151.0	28.6	34.6
8804	15166.7	28.8	34.3
8805	15138.2	28.8	33.9
8806	15113.0	28.8	34.3
8807	15135.6	28.8	34.2
8808	15180.8	28.8	34.4
8809	15167.3	28.9	34.0
8810	15184.5	28.9	34.3
8811	15206.4	28.9	34.2
8812	15194.7	28.7	34.2
8813	15196.8	28.8	34.4
8814	15200.2	29.3	34.2
8815	15189.1	29.1	34.3
8816	15176.6	29.1	34.0
8817	15223.7	29.1	34.0
8818	15192.3	29.0	34.1
8819	15233.4	29.0	34.2
8820	15206.7	29.0	34.4
8821	15218.5	29.0	34.5
8822	15220.4	29.0	34.4
8823	15187.2	29.0	34.0
8824	15168.4	29.0	34.4
8825	15167.6	29.0	34.4
8826	15158.5	29.0	34.1
8827	15189.0	29.0	34.0
8828	15202.5	29.0	34.0
8829	15235.0	29.0	34.2
8830	15166.1	29.0	34.4
8831	15177.1	29.0	34.3
8832	15161.9	28.7	34.0
8833	15186.5	28.7	34.4
8834	15171.4	28.7	34.3
8835	15199.5	29.0	34.4
8836	15175.3	29.0	34.1
8837	15181.5	29.0	34.5
8838	15185.1	28.7	34.6
8839	15254.9	28.7	34.3
8840	15215.5	28.7	34.3
8841	15236.6	28.8	34.2
8842	15256.6	29.0	34.3
8843	15247.9	29.0	34.3
8844	15260.9	29.1	34.1
8845	15203.7	29.0	34.6
8846	15159.7	29.0	34.4
8847	15161.5	28.9	34.4
8848	15202.6	28.9	34.2
8849	15279.8	29.2	34.3
8850	15172.7	29.3	34.5
8851	15249.0	29.5	34.2
8852	15229.7	29.5	34.4
8853	15239.6	29.5	34.3
8854	15200.1	29.5	34.2
8855	15182.1	29.5	34.4
8856	15187.6	29.5	34.2
8857	15204.3	29.5	34.4
8858	15133.9	29.2	34.2
8859	15183.7	29.2	34.1
8860	15257.1	29.2	34.5
8861	15236.3	29.2	34.4
8862	15239.7	29.2	34.4
8863	15231.4	29.2	34.1
8864	15238.5	29.3	34.3
8865	15233.4	29.1	34.3
8866	15190.2	29.1	34.1
8867	15215.2	29.1	34.3
8868	15232.8	29.4	34.4
8869	15172.5	29.4	34.1
8870	15197.8	29.4	34.5
8871	15195.1	29.4	34.7
8872	15233.0	29.5	34.4
8873	15237.3	29.5	34.5
8874	15267.2	29.2	34.4
8875	15246.1	29.2	34.3
8876	15235.9	29.2	34.3
8877	15263.3	29.2	34.5
8878	15193.9	29.1	34.4
8879	15146.3	29.1	34.2
8880	15238.8	29.1	34.7
8881	15232.2	29.2	34.6
8882	15257.0	29.2	34.3
8883	15234.5	29.2	34.6
8884	15214.6	29.2	34.5
8885	15246.5	29.3	34.1
8886	15206.1	29.3	34.4
8887	15233.4	29.3	34.4
8888	15231.1	29.3	34.6
8889	15176.2	29.3	34.6
8890	15208.0	29.2	34.5
8891	15203.9	29.2	34.8
8892	15228.4	29.2	34.8
8893	15252.0	29.2	34.5
8894	15243.9	29.0	34.3
8895	15239.3	28.9	34.5
8896	15253.9	29.2	34.5
8897	15281.4	29.3	34.6
8898	15225.0	28.9	34.2
8899	15235.4	29.0	34.2
8900	15210.9	29.0	34.4
8901	15221.3	29.0	34.6
8902	15278.1	29.0	34.4
8903	15254.1	29.0	34.4
8904	15231.2	29.0	34.8
8905	15249.5	29.0	34.4
8906	15246.9	29.0	34.4
8907	15249.8	29.0	34.3
8908	15229.2	29.0	34.3
8909	15260.3	29.0	34.5
8910	15174.5	29.0	33.8
8911	15215.5	28.8	34.4
8912	15235.1	28.8	34.4
8913	15236.6	28.7	34.0
8914	15282.1	28.7	34.4
8915	15249.7	28.7	34.4
8916	15234.6	29.0	34.4
8917	15232.5	28.7	34.4
8918	15248.2	28.7	34.4
8919	15276.8	28.7	34.5
8920	15246.8	28.7	34.4
8921	15211.1	28.7	34.4
8922	15260.9	28.7	34.4
8923	15230.2	28.8	34.6
8924	15267.1	29.3	34.3
8925	15242.9	29.3	34.8
8926	15294.9	28.7	34.6
8927	15288.7	28.7	34.4
8928	15237.0	28.7	34.5
8929	15304.8	28.7	34.4
8930	15325.4	28.7	34.4
8931	15270.5	28.7	34.2
8932	15273.4	28.7	34.6
8933	15296.6	28.7	34.4
8934	15288.0	28.7	34.4
8935	15287.0	28.7	34.3
8936	15271.2	28.7	34.5
8937	15231.9	28.7	34.3
8938	15246.1	28.7	34.3
8939	15278.0	28.7	34.4
8940	15322.3	28.9	34.4
8941	15287.1	28.9	34.5
8942	15332.4	29.2	34.3
8943	15337.9	29.2	34.6
8944	15305.0	29.2	34.1
8945	15266.6	29.2	34.4
8946	15228.3	29.2	34.6
8947	15278.5	29.2	34.5
8948	15348.7	28.7	34.4
8949	15297.8	28.7	34.4
8950	15323.6	28.7	34.4
8951	15294.4	28.7	34.6
8952	15321.6	28.7	34.8
8953	15313.8	28.8	34.4
8954	15300.2	28.7	34.3
8955	15295.5	28.7	34.6
8956	15264.3	28.8	34.4
8957	15284.8	28.7	34.6
8958	15307.5	28.7	34.5
8959	15302.0	29.0	34.6
8960	15284.2	29.0	34.5
8961	15270.9	28.8	34.6
8962	15239.0	28.7	34.4
8963	15317.6	28.7	34.4
8964	15287.1	29.0	34.6
8965	15319.3	28.7	34.7
8966	15256.5	28.7	34.5
8967	15314.4	28.7	34.7
8968	15289.0	28.7	34.4
8969	15307.9	28.7	34.4
8970	15253.6	28.7	34.4
8971	15312.8	28.7	34.3
8972	15307.9	28.7	34.5
8973	15281.1	28.7	34.5
8974	15302.4	29.0	34.8
8975	15296.1	28.7	34.5
8976	15306.6	28.7	34.6
8977	15276.7	28.7	34.4
8978	15309.2	28.7	34.8
8979	15316.5	28.9	34.5
8980	15357.1	28.7	34.5
8981	15365.2	28.7	34.6
8982	15307.4	28.7	34.6
8983	15316.1	29.1	34.8
8984	15409.5	29.3	34.6
8985	15369.4	29.3	34.6
8986	15337.9	29.1	34.6
8987	15308.2	29.0	34.7
8988	15297.8	29.0	34.5
8989	15353.6	29.0	34.6
8990	15333.8	29.0	34.5
8991	15307.0	29.0	34.5
8992	15335.2	29.0	34.6
8993	15345.4	29.0	34.7
8994	15344.5	29.0	34.8
8995	15366.7	29.0	34.6
8996	15382.0	29.0	34.5
8997	15448.7	29.0	34.6
8998	15344.7	29.0	34.8
8999	15390.2	29.0	34.7
9000	15401.8	29.0	34.6
9001	15346.4	29.0	34.6
9002	15361.7	29.0	34.6
9003	15361.7	29.0	34.7
9004	15301.8	29.0	34.5
9005	15305.1	29.0	34.5
9006	15360.0	29.3	34.2
9007	15382.7	29.0	34.8
9008	15365.0	28.8	34.7
9009	15411.9	28.8	34.5
9010	15350.7	29.1	34.6
9011	15359.5	29.1	34.6
9012	15309.5	28.8	34.9
9013	15306.3	29.0	34.5
9014	15279.7	29.2	34.6
9015	15285.0	29.3	34.7
9016	15309.6	29.3	34.6
9017	15339.3	29.3	35.1
9018	15296.4	29.1	34.9
9019	15337.0	29.1	34.6
9020	15315.2	29.1	34.8
9021	15372.9	29.1	34.8
9022	15355.7	29.1	34.7
9023	15358.4	29.1	34.7
9024	15298.3	29.1	34.7
9025	15338.8	29.1	34.7
9026	15342.3	29.1	34.6
9027	15369.1	29.2	35.0
9028	15306.8	29.2	34.8
9029	15309.6	29.1	34.8
9030	15360.2	29.1	34.7
9031	15336.4	29.1	34.8
9032	15306.6	29.1	34.5
9033	15314.5	29.1	35.0
9034	15386.0	29.1	34.8
9035	15392.6	29.1	34.7
9036	15394.9	29.2	34.7
9037	15400.3	29.2	34.6
9038	15438.8	29.2	34.6
9039	15402.3	29.2	34.7
9040	15402.7	29.2	34.9
9041	15345.3	29.2	34.6
9042	15340.3	29.2	34.8
9043	15333.1	29.2	35.0
9044	15410.9	29.4	34.8
9045	15443.4	29.2	34.6
9046	15422.3	29.2	34.6
9047	15398.5	29.5	35.2
9048	15390.3	29.5	34.5
9049	15326.9	29.5	34.6
9050	15344.0	29.5	34.9
9051	15332.8	29.5	34.7
9052	15410.5	29.5	34.6
9053	15444.1	29.5	34.8
9054	15421.1	29.5	34.7
9055	15393.8	29.1	34.9
9056	15365.8	29.1	34.5
9057	15342.1	29.1	34.8
9058	15343.0	28.9	34.7
9059	15405.9	29.1	34.5
9060	15394.4	29.1	34.7
9061	15372.4	29.2	34.8
9062	15390.3	29.2	34.8
9063	15391.4	28.9	34.8
9064	15368.9	29.1	34.7
9065	15380.7	29.2	34.7
9066	15379.6	29.1	34.7
9067	15398.8	29.2	34.5
9068	15413.1	29.1	34.7
9069	15406.5	29.2	34.8
9070	15408.1	29.2	34.7
9071	15368.2	29.2	34.8
9072	15353.8	29.2	34.6
9073	15381.0	29.2	34.7
9074	15371.0	29.2	34.7
9075	15389.4	29.2	34.8
9076	15405.3	29.2	34.8
9077	15369.9	29.2	34.7
9078	15396.0	29.2	34.8
9079	15450.5	29.2	34.7
9080	15380.4	29.2	34.6
9081	15441.8	29.3	34.8
9082	15399.4	29.3	34.6
9083	15403.5	29.3	34.7
9084	15356.3	29.3	34.7
9085	15423.8	29.1	34.6
9086	15467.0	29.4	34.5
9087	15422.1	29.4	34.9
9088	15478.3	29.3	34.9
9089	15444.1	29.3	34.6
9090	15421.4	29.3	34.7
9091	15464.2	29.3	34.9
9092	15406.3	29.3	35.1
9093	15385.3	29.0	35.0
9094	15440.2	29.0	35.1
9095	15411.6	29.0	34.7
9096	15413.2	29.3	34.6
9097	15412.0	29.1	35.1
9098	15416.4	29.1	35.0
9099	15421.1	29.1	34.9
9100	15426.1	29.0	34.8
9101	15438.6	29.0	35.1
9102	15496.7	29.0	34.8
9103	15453.6	29.0	34.8
9104	15424.4	29.0	34.9
9105	15435.2	29.0	34.9
9106	15447.1	29.2	34.9
9107	15443.6	29.2	34.9
9108	15502.7	29.2	35.0
9109	15504.3	29.2	34.8
9110	15442.0	29.0	35.1
9111	15519.9	29.0	34.9
9112	15503.2	29.0	34.7
9113	15436.1	29.1	34.8
9114	15395.0	29.0	34.7
9115	15451.3	29.5	34.8
9116	15406.7	29.2	34.7
9117	15420.5	29.2	34.7
9118	15475.8	29.0	34.9
9119	15474.2	29.1	34.6
